Timestamp,Round_Type,Test_Name,Energy_Joules,Duration_Sec,Power_Avg_Watts
2026-02-25T02:09:30.362348,actual,speedometer,523.4311370849609,15.219845,34.39135793334038
2026-02-25T02:09:51.357953,actual,control,293.7139892578125,15.024411,19.549118381932743
2026-02-25T02:10:14.309114,actual,speedometer,520.2760467529297,15.021769,34.63480544488
2026-02-25T02:10:35.271820,actual,control,316.69618225097656,15.227701,20.797373303493192
2026-02-25T02:11:00.382628,actual,motionmark,766.3059234619141,15.221054,50.345128757963415
2026-02-25T02:11:52.244688,actual,jetstream,765.4124908447266,15.226449,50.26861422809261
2026-02-25T02:12:12.183245,actual,control,295.26763916015625,14.217915,20.767295286274834
2026-02-25T02:12:34.159440,actual,speedometer,459.90626525878906,14.221453,32.338908356184774
2026-02-25T02:12:54.278436,actual,control,295.31153869628906,14.424694,20.472638012029165
2026-02-25T02:13:19.265973,actual,motionmark,787.2736358642578,15.021372,52.410234954853514
2026-02-25T02:13:44.266661,actual,motionmark,764.9155120849609,15.022711,50.91727532300668
2026-02-25T02:14:07.287640,actual,speedometer,501.0326690673828,15.220239,32.918843722978515
2026-02-25T02:14:34.275459,actual,jetstream,751.4710540771484,15.232867,49.33221396058591
2026-02-25T02:14:55.266293,actual,control,307.9461975097656,15.223389,20.228491665670873
2026-02-25T02:15:16.211870,actual,control,290.4884796142578,15.223286,19.08185129112452
2026-02-25T02:15:38.204120,actual,speedometer,441.66859436035156,14.221352,31.05672332422062
2026-02-25T02:16:01.349834,actual,speedometer,500.24745178222656,15.223293,32.86065976541518
2026-02-25T02:16:22.288637,actual,control,290.99957275390625,15.222468,19.11645159995779
2026-02-25T02:16:45.321036,actual,speedometer,509.4712829589844,15.221575,33.47033949896672
2026-02-25T02:17:06.226247,actual,control,294.2922058105469,15.223613,19.331298411917516
2026-02-25T02:17:31.395592,actual,motionmark,743.6175079345703,15.224078,48.84483040185227
2026-02-25T02:17:52.326750,actual,control,290.34552001953125,15.223478,19.072219897419714
2026-02-25T02:18:17.143182,actual,motionmark,724.3146209716797,14.82385,48.86143754636479
