elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
77.67,3.9,7747.7,62.7,2.35,91.03
78.68,4.4,7747.4,62.7,2.35,91.03
79.69,4.6,7747.3,62.7,2.35,91.03
80.7,3.7,7747.3,62.7,2.35,91.03
81.71,6.5,7746.8,62.7,2.35,91.03
82.72,6.4,7746.0,62.7,2.36,91.03
83.73,6.4,7746.5,62.7,2.4,91.14
84.74,11.3,7754.5,62.8,2.41,91.15
85.74,6.4,7755.7,62.8,2.43,91.18
86.75,5.6,7748.8,62.7,2.43,91.18
87.75,3.9,7748.5,62.7,2.44,91.19
88.76,4.9,7748.9,62.7,2.44,91.2
89.77,4.4,7734.5,62.7,2.44,91.2
90.78,3.6,7734.5,62.7,2.45,91.2
91.79,6.9,7734.4,62.7,2.45,91.21
92.8,6.0,7733.9,62.7,2.45,91.21
93.81,3.7,7733.5,62.7,2.45,91.21
94.82,4.2,7733.1,62.7,2.45,91.21
95.83,3.6,7732.9,62.7,2.46,91.21
96.84,3.8,7732.6,62.7,2.46,91.21
97.85,4.2,7732.7,62.7,2.46,91.21
98.86,4.0,7732.8,62.7,2.46,91.21
99.87,4.5,7733.0,62.7,2.46,91.21
100.87,3.8,7733.1,62.7,2.47,91.22
101.88,4.4,7733.3,62.7,2.47,91.22
102.89,6.1,7733.9,62.7,2.47,91.22
103.9,4.7,7734.1,62.7,2.47,91.22
104.9,3.9,7734.1,62.7,2.47,91.22
105.91,4.1,7733.9,62.7,2.48,91.22
106.92,3.8,7733.8,62.7,2.48,91.22
107.93,3.7,7733.1,62.6,2.48,91.23
108.94,4.9,7733.2,62.6,2.48,91.23
109.95,3.8,7733.3,62.7,2.48,91.23
110.96,4.4,7733.3,62.6,2.48,91.23
111.96,3.8,7733.2,62.6,2.49,91.23
112.97,4.5,7733.2,62.6,2.49,91.23
113.98,3.8,7733.1,62.6,2.49,91.24
114.99,4.0,7733.1,62.7,2.5,91.24
116.0,3.6,7733.0,62.7,2.5,91.24
117.0,4.2,7739.4,62.7,2.5,91.24
118.02,3.7,7739.0,62.7,2.5,91.24
119.02,4.8,7739.9,62.7,2.5,91.25
120.03,4.3,7740.0,62.7,2.5,91.25
121.04,4.2,7739.8,62.7,2.51,91.25
122.05,4.5,7740.1,62.7,2.51,91.25
123.06,3.7,7740.1,62.7,2.51,91.25
124.07,3.7,7740.0,62.7,2.51,91.25
125.08,4.6,7740.3,62.7,2.51,91.25
126.09,3.8,7740.1,62.7,2.51,91.25
127.1,3.8,7739.1,62.7,2.52,91.25
128.11,4.2,7738.8,62.7,2.52,91.26
129.12,7.4,7740.4,62.7,2.53,91.29
130.12,4.6,7734.3,62.6,2.53,91.29
131.12,4.7,7734.5,62.6,2.54,91.29
132.14,4.6,7737.5,62.6,3.04,91.8
133.15,5.5,7737.5,62.6,3.04,91.8
134.16,6.9,7802.4,63.1,3.09,91.84
135.17,0.7,7801.9,63.1,3.09,91.84
