elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
57.47,4.6,7764.9,62.9,2.25,78.63
58.48,3.9,7761.6,62.8,2.25,78.63
59.49,4.0,7761.5,62.8,2.25,78.63
60.5,3.7,7760.9,62.8,2.25,78.63
61.5,4.5,7761.5,62.8,2.26,78.65
62.51,19.7,7764.9,62.9,2.31,84.11
63.52,8.1,7761.7,62.8,2.31,84.12
64.53,16.1,7764.3,62.9,2.33,84.89
65.54,12.2,7765.6,62.9,2.34,85.25
66.55,7.4,7766.0,62.9,2.35,86.2
67.56,12.1,7784.6,63.0,2.37,90.94
68.57,9.9,7770.0,62.9,2.37,91.03
69.58,10.1,7770.3,62.9,2.38,91.04
70.59,4.9,7830.5,63.2,2.39,91.06
71.59,4.9,7830.7,63.3,2.39,91.06
72.6,5.0,7830.8,63.2,2.39,91.06
73.61,4.3,7820.2,63.2,2.4,91.06
74.62,3.8,7816.0,63.1,2.4,91.07
75.63,9.6,7813.4,63.1,2.45,91.49
76.63,6.0,7811.6,63.1,2.45,91.5
77.63,3.7,7807.4,63.1,2.46,91.5
78.64,4.2,7805.5,63.1,2.46,91.5
79.64,4.7,7805.7,63.1,2.46,91.5
80.65,4.4,7803.6,63.1,2.46,91.5
81.66,3.9,7803.7,63.1,2.46,91.5
82.67,5.4,7797.7,63.1,2.47,91.51
83.68,8.6,7796.1,63.0,2.47,91.51
84.69,6.6,7795.7,63.0,2.47,91.51
85.71,9.0,7795.9,63.1,2.51,91.62
86.71,4.0,7795.8,63.1,2.52,91.62
87.71,5.8,7835.1,63.3,2.52,91.62
88.72,6.7,7862.1,63.5,2.53,91.63
89.73,5.1,7847.0,63.4,2.53,91.63
90.73,4.5,7839.8,63.3,2.53,91.63
91.74,4.3,7835.9,63.3,2.53,91.63
92.75,4.1,7833.8,63.3,2.54,91.63
93.76,7.1,7828.3,63.2,2.54,91.64
94.77,6.1,7826.3,63.2,2.54,91.64
95.78,4.4,7825.8,63.2,2.54,91.64
96.79,4.0,7823.8,63.2,2.54,91.64
97.81,4.4,7823.6,63.2,2.54,91.64
98.82,4.5,7817.4,63.2,2.55,91.64
99.83,4.9,7817.3,63.2,2.55,91.64
100.83,4.4,7816.8,63.2,2.55,91.64
101.84,4.4,7817.2,63.2,2.55,91.64
102.85,4.3,7817.3,63.2,2.55,91.65
103.86,4.2,7817.3,63.2,2.56,91.65
104.87,4.6,7817.4,63.2,2.56,91.65
105.88,4.2,7817.5,63.2,2.56,91.65
106.88,4.1,7817.5,63.2,2.56,91.65
107.89,4.1,7817.4,63.1,2.57,91.65
108.9,5.7,7857.8,63.4,2.57,91.65
109.91,6.4,7856.9,63.4,2.57,91.66
110.92,4.2,7846.4,63.3,2.57,91.66
111.93,4.0,7842.0,63.3,2.58,91.66
112.93,3.9,7838.2,63.3,2.58,91.66
113.94,5.4,7858.4,63.4,2.58,91.66
114.95,8.0,7854.4,63.4,2.58,91.66
115.96,5.2,7844.6,63.3,2.59,91.67
116.97,5.3,7838.7,63.3,2.59,91.68
117.98,4.2,7834.3,63.3,2.59,91.68
118.99,4.0,7832.3,63.3,2.6,91.68
120.0,4.2,7827.8,63.2,2.6,91.68
121.01,3.9,7825.0,63.2,2.6,91.68
122.02,4.7,7824.0,63.2,2.61,91.68
123.03,4.8,7822.0,63.2,2.61,91.68
124.04,4.3,7821.9,63.2,2.61,91.69
125.05,4.2,7815.6,63.2,2.61,91.69
126.06,4.8,7815.6,63.2,2.62,91.69
127.07,4.0,7809.6,63.1,2.62,91.69
128.07,4.2,7809.5,63.1,2.62,91.69
129.08,3.8,7809.6,63.2,2.62,91.69
130.09,4.3,7809.6,63.2,2.62,91.69
131.11,8.4,7857.3,63.4,2.63,91.7
132.12,4.8,7855.2,63.4,2.7,91.77
133.13,5.2,7851.5,63.4,3.14,92.21
134.13,3.6,7846.7,63.3,3.14,92.21
135.14,5.7,7843.4,63.3,3.19,92.25
136.15,0.7,7843.2,63.3,3.19,92.25
