elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
40.2,3.1,6683.1,56.7,3.23,54.85
41.21,3.4,6683.7,56.7,3.23,54.85
42.21,2.9,6684.1,56.8,3.23,54.85
43.22,3.7,6680.7,56.7,3.23,54.85
44.22,4.5,6681.0,56.7,3.23,54.85
45.23,5.5,6664.0,56.6,3.23,54.86
46.23,5.1,6797.6,57.4,3.24,54.86
47.24,3.1,6780.4,57.3,3.24,54.86
48.24,3.3,6768.2,57.2,3.24,54.86
49.25,3.2,6764.4,57.2,3.24,54.86
50.25,3.5,6759.7,57.1,3.24,54.86
51.26,3.3,6757.6,57.1,3.24,54.86
52.26,4.2,6753.6,57.1,3.24,54.86
53.27,3.4,6750.1,57.1,3.24,54.86
54.27,3.2,6721.3,56.9,3.25,54.86
55.28,3.6,6718.0,56.9,3.25,54.87
56.28,4.3,6710.1,56.9,3.25,54.87
57.29,3.6,6710.6,56.9,3.25,54.87
58.29,3.2,6711.8,56.9,3.25,54.87
59.3,3.0,6711.6,56.9,3.25,54.87
60.3,3.5,6712.1,56.9,3.26,54.87
61.31,4.2,6713.4,56.9,3.27,54.89
62.31,9.6,6716.8,56.9,3.29,55.82
63.32,5.6,6712.9,56.9,3.33,57.07
64.32,5.2,6712.2,56.9,3.38,58.44
65.33,5.3,6712.4,56.9,3.42,59.77
66.33,9.5,6710.6,56.9,3.43,59.92
67.34,3.0,6710.6,56.9,3.43,59.92
68.34,3.3,6710.7,56.9,3.43,59.92
69.35,3.0,6710.7,56.9,3.43,59.92
70.35,9.2,6711.2,56.9,3.44,59.94
71.36,8.6,6711.7,56.9,3.45,60.23
72.36,4.3,6712.3,56.9,3.47,60.67
73.37,7.6,6711.9,56.9,3.49,61.17
74.37,5.2,6711.9,56.9,3.49,61.17
75.38,5.4,6713.5,56.9,3.5,61.25
76.38,5.6,6712.9,56.9,3.5,61.25
77.39,3.1,6713.3,56.9,3.5,61.25
78.39,8.5,6717.7,57.0,3.51,61.33
79.4,3.2,6718.0,57.0,3.51,61.33
80.4,3.2,6718.1,57.0,3.51,61.33
81.41,9.5,6719.4,57.0,3.53,61.75
82.41,3.4,6719.5,56.9,3.53,61.75
83.42,2.7,6719.6,57.0,3.53,61.75
84.42,3.9,6719.5,57.0,3.53,61.85
85.42,8.0,6721.7,57.0,3.56,62.48
86.43,3.0,6721.6,57.0,3.56,62.49
87.43,3.2,6708.2,56.9,3.56,62.49
88.44,4.5,6710.1,56.9,3.57,62.49
89.44,3.7,6755.1,57.2,3.57,62.49
90.44,6.7,6755.6,57.2,3.57,62.5
91.45,3.9,6745.3,57.1,3.58,62.5
92.45,3.1,6745.4,57.1,3.58,62.5
93.46,3.2,6745.5,57.1,3.59,62.51
94.46,10.9,6746.3,57.1,3.6,62.56
95.47,11.3,6747.9,57.1,3.62,67.28
96.47,6.8,6807.5,57.5,3.63,67.3
97.48,3.4,6807.6,57.5,3.63,67.3
98.48,3.3,6794.8,57.4,3.63,67.3
99.48,3.1,6790.8,57.4,3.63,67.3
100.49,4.6,6786.8,57.4,3.63,67.3
101.49,4.4,6784.0,57.3,3.63,67.3
102.5,3.1,6780.0,57.3,3.63,67.3
103.5,3.1,6778.1,57.3,3.64,67.3
104.51,6.5,6749.0,57.2,3.64,67.3
105.52,3.8,6744.7,57.1,3.64,67.3
106.52,3.5,6744.7,57.1,3.64,67.3
107.52,3.7,6724.0,57.0,3.64,67.3
108.53,3.2,6724.0,57.0,3.65,67.3
109.53,3.0,6723.4,57.0,3.65,67.3
110.54,5.3,6725.0,57.0,3.65,67.3
111.55,3.4,6724.9,57.0,3.65,67.3
112.56,2.9,6725.1,57.0,3.65,67.3
113.56,3.1,6725.0,57.0,3.65,67.3
114.57,3.5,6725.4,57.0,3.65,67.31
115.58,4.2,6725.8,57.0,3.65,67.31
116.59,3.5,6724.9,57.0,3.65,67.31
117.6,3.4,6724.9,57.0,3.65,67.31
118.61,2.9,6725.0,57.0,3.66,67.31
119.62,2.9,6724.6,57.0,3.66,67.31
120.63,8.8,6730.5,57.0,3.67,67.36
121.64,5.1,6730.0,57.0,3.68,67.36
122.65,3.9,6730.6,57.0,3.68,67.36
123.66,3.1,6730.8,57.0,3.68,67.36
124.67,2.8,6731.1,57.1,3.68,67.36
125.67,15.6,6548.4,56.0,3.82,67.47
