elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
86.41,4.2,7005.8,58.6,2.14,26.63
87.41,4.0,6999.3,58.6,2.14,26.63
88.41,3.9,6997.2,58.6,2.14,26.63
89.41,4.4,6993.4,58.5,2.15,26.63
90.42,4.7,6991.1,58.5,2.15,26.64
91.43,7.5,7085.3,59.1,2.15,26.64
92.43,10.2,7033.6,58.8,2.15,26.64
93.44,3.8,7061.9,59.0,2.16,26.64
94.44,3.7,7062.1,59.0,2.16,26.64
95.45,3.8,7055.9,59.0,2.16,26.64
96.45,3.7,7047.5,58.9,2.16,26.65
97.45,4.0,7041.4,58.9,2.16,26.65
98.46,4.1,7020.2,58.8,2.17,26.65
99.46,3.5,7011.5,58.7,2.17,26.65
100.47,4.6,7011.3,58.7,2.17,26.65
101.47,3.9,7011.4,58.7,2.17,26.65
102.48,3.5,7007.9,58.7,2.17,26.65
103.48,3.8,7004.6,58.6,2.17,26.65
104.49,4.2,7002.9,58.6,2.18,26.65
105.49,3.9,7002.9,58.6,2.18,26.65
106.5,5.0,7012.8,58.7,2.18,26.66
107.5,3.5,7012.7,58.7,2.18,26.66
108.5,4.5,7013.7,58.7,2.19,26.66
109.51,3.7,7007.2,58.7,2.19,26.66
110.51,3.9,7007.3,58.7,2.19,26.66
111.51,3.7,7007.1,58.6,2.19,26.66
112.52,4.0,7006.9,58.7,2.19,26.66
113.52,4.1,7006.9,58.7,2.2,26.67
114.53,3.9,7006.8,58.7,2.21,26.68
115.54,3.7,7006.7,58.7,2.21,26.68
116.54,4.1,7007.4,58.7,2.21,26.68
117.55,4.3,7007.5,58.7,2.22,26.68
118.55,18.3,7027.5,58.8,2.23,26.69
119.56,5.3,7035.2,58.8,2.25,26.71
120.56,13.6,7050.2,58.9,2.26,26.73
121.57,13.3,7052.0,58.9,2.48,26.75
122.57,4.8,7052.6,59.0,2.69,26.76
123.58,4.1,7052.2,59.0,2.69,26.76
124.58,11.7,7051.3,58.9,2.7,26.78
125.59,5.5,7051.4,58.9,3.06,26.8
126.59,10.0,7053.1,58.9,3.09,26.84
127.59,6.6,7052.7,58.9,3.36,26.85
128.6,9.3,7058.9,58.9,3.48,26.95
129.6,9.0,7059.5,59.0,3.62,26.96
130.6,5.2,7059.4,59.0,3.86,26.98
131.61,10.9,7059.8,59.0,3.95,26.99
132.62,4.2,7059.7,59.0,4.25,27.0
133.62,11.9,7062.8,59.0,4.81,27.52
134.63,5.1,7115.9,59.3,5.14,27.53
135.63,8.9,7135.5,59.4,5.19,27.58
136.64,1.4,7077.9,59.0,5.19,27.58
