elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
84.71,3.1,7704.4,62.5,3.38,67.36
85.72,3.0,7704.4,62.5,3.38,67.36
86.73,3.1,7704.1,62.5,3.38,67.36
87.74,4.6,7702.5,62.5,3.38,67.36
88.74,3.3,7694.2,62.4,3.38,67.36
89.75,3.6,7680.7,62.4,3.38,67.36
90.76,3.7,7680.0,62.3,3.38,67.36
91.77,3.4,7680.2,62.3,3.38,67.36
92.78,3.3,7650.7,62.2,3.39,67.36
93.79,2.8,7648.6,62.1,3.39,67.36
94.8,3.1,7639.3,62.1,3.39,67.36
95.81,3.0,7638.7,62.1,3.39,67.37
96.82,2.7,7638.6,62.1,3.39,67.37
97.83,2.9,7638.5,62.1,3.39,67.37
98.84,3.8,7638.3,62.1,3.4,67.37
99.85,3.4,7638.8,62.1,3.4,67.37
100.86,4.4,7645.8,62.1,3.4,67.37
101.87,4.2,7645.9,62.1,3.4,67.37
102.88,4.4,7646.0,62.1,3.4,67.37
103.89,3.3,7639.6,62.1,3.4,67.37
104.9,3.8,7639.8,62.1,3.4,67.37
105.91,2.8,7639.4,62.1,3.41,67.37
106.91,5.0,7640.2,62.1,3.41,67.37
107.92,2.9,7639.8,62.1,3.41,67.37
108.93,5.6,7640.9,62.1,3.42,67.4
109.95,5.2,7641.4,62.1,3.42,67.4
110.96,3.1,7641.7,62.1,3.42,67.4
111.96,2.8,7641.5,62.1,3.42,67.4
112.97,3.6,7641.6,62.1,3.42,67.4
113.98,3.6,7641.8,62.1,3.43,67.4
114.98,3.8,7641.2,62.1,3.43,67.4
115.99,2.9,7640.9,62.1,3.43,67.4
117.0,2.8,7640.8,62.1,3.43,67.4
118.01,3.4,7697.4,62.4,3.43,67.4
119.02,3.2,7697.8,62.4,3.43,67.4
120.03,3.9,7697.0,62.4,3.43,67.4
121.04,3.0,7695.9,62.4,3.43,67.4
122.05,3.1,7694.6,62.4,3.43,67.4
123.06,3.8,7694.5,62.4,3.44,67.4
124.07,2.8,7693.6,62.4,3.44,67.41
125.08,4.5,7689.4,62.4,3.44,67.41
