elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
84.69,7.9,7798.9,63.0,2.42,91.21
85.7,4.0,7798.9,63.0,2.42,91.21
86.7,3.9,7798.9,63.0,2.42,91.22
87.71,3.4,7798.5,63.0,2.42,91.22
88.72,5.0,7798.5,63.0,2.42,91.22
89.73,3.6,7798.6,63.0,2.42,91.22
90.74,7.3,7780.4,62.9,2.43,91.22
91.75,4.2,7780.2,62.9,2.43,91.22
92.75,8.0,7780.3,62.9,2.43,91.22
93.76,6.3,7780.6,62.9,2.43,91.22
94.77,3.8,7780.4,62.9,2.43,91.23
95.78,4.7,7775.8,62.9,2.44,91.24
96.79,6.1,7778.1,62.9,2.44,91.24
97.8,6.8,7776.9,62.9,2.45,91.26
98.81,7.6,7776.9,62.9,2.46,91.27
99.81,3.8,7776.7,62.9,2.46,91.27
100.82,4.1,7776.9,62.9,2.46,91.27
101.83,3.8,7776.8,62.9,2.47,91.27
102.84,3.9,7776.1,62.9,2.47,91.27
103.85,3.5,7775.5,62.9,2.47,91.27
104.87,4.2,7775.4,62.9,2.47,91.28
105.87,4.0,7775.4,62.9,2.47,91.28
106.88,3.9,7775.4,62.8,2.47,91.28
107.89,3.6,7775.4,62.8,2.48,91.28
108.9,4.2,7775.5,62.9,2.48,91.28
109.91,3.4,7775.3,62.9,2.48,91.28
110.92,3.7,7775.1,62.9,2.48,91.28
111.93,4.1,7782.3,62.9,2.48,91.28
112.95,3.9,7782.3,62.9,2.48,91.28
113.96,4.1,7782.4,62.9,2.48,91.28
114.97,5.2,7784.0,62.9,2.5,91.29
115.97,4.7,7784.1,62.9,2.5,91.3
116.98,3.8,7783.8,62.9,2.5,91.3
117.99,3.6,7783.8,62.9,2.5,91.3
119.0,3.9,7783.9,62.9,2.51,91.31
120.01,3.9,7783.6,62.9,2.51,91.31
121.02,4.1,7782.8,62.9,2.51,91.31
122.03,4.4,7783.3,62.9,2.51,91.31
123.04,3.6,7783.1,62.9,2.51,91.31
124.05,4.4,7776.7,62.9,2.52,91.31
125.06,4.1,7777.1,62.9,2.52,91.32
126.07,3.7,7777.0,62.9,2.52,91.32
127.08,5.3,7776.7,62.9,2.52,91.32
128.09,3.5,7776.6,62.9,2.52,91.32
129.1,3.6,7776.2,62.9,2.52,91.32
130.11,3.8,7776.5,62.8,2.53,91.32
131.12,8.3,7796.6,63.0,2.54,91.33
132.13,5.9,7800.9,63.0,3.05,91.85
133.14,4.5,7801.1,63.0,3.05,91.85
134.15,6.7,7853.4,63.3,3.08,91.89
135.16,0.5,7853.2,63.3,3.08,91.89
