elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
93.82,3.6,6914.8,58.0,3.47,67.29
94.83,2.9,6915.0,58.0,3.47,67.29
95.84,3.2,6914.5,58.0,3.48,67.3
96.85,3.0,6915.0,58.0,3.49,67.3
97.86,3.0,6915.3,58.0,3.49,67.3
98.87,3.2,6915.8,58.0,3.49,67.3
99.88,3.4,6915.9,58.0,3.49,67.3
100.89,2.9,6916.0,58.0,3.49,67.3
101.9,2.6,6916.0,58.0,3.49,67.3
102.9,3.0,6916.0,58.0,3.49,67.3
103.91,3.0,6915.6,58.0,3.49,67.3
104.92,3.0,6915.7,58.0,3.49,67.3
105.93,3.1,6915.7,58.0,3.5,67.31
106.94,3.8,6916.7,58.0,3.5,67.31
107.95,3.2,6916.8,58.0,3.5,67.31
108.96,3.4,6917.3,58.0,3.5,67.31
109.97,3.1,6917.3,58.0,3.5,67.31
110.98,4.2,6917.3,58.0,3.51,67.31
111.99,2.7,6917.1,58.0,3.51,67.31
113.0,3.2,6917.1,58.0,3.51,67.31
114.0,2.9,6916.9,58.0,3.51,67.31
115.0,2.8,6916.8,58.0,3.51,67.31
116.01,3.4,6916.4,58.0,3.51,67.31
117.02,3.1,6916.9,58.0,3.51,67.32
118.03,2.8,6917.0,58.0,3.51,67.32
119.04,3.4,6917.2,58.0,3.51,67.32
120.05,3.0,6917.3,58.0,3.51,67.32
121.05,4.6,6917.6,58.0,3.51,67.32
122.05,2.7,6917.7,58.0,3.52,67.32
123.06,3.1,6917.8,58.0,3.52,67.32
124.07,2.9,6917.8,58.0,3.52,67.32
125.08,2.9,6917.8,58.0,3.52,67.32
126.09,17.1,6816.7,57.4,3.67,67.43
