elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
101.87,8.4,7178.4,60.3,2.67,91.26
102.89,8.0,7178.9,60.3,2.68,91.27
103.9,7.0,7178.8,60.3,2.68,91.27
104.9,5.0,7178.8,60.3,2.68,91.27
105.91,4.1,7178.8,60.3,2.68,91.27
106.93,4.7,7178.8,60.3,2.68,91.27
107.93,5.5,7177.9,60.3,2.68,91.28
108.94,6.0,7255.9,60.7,2.69,91.28
109.95,8.1,7332.8,61.2,2.69,91.29
110.95,7.9,7330.8,61.1,2.7,91.29
111.96,4.9,7329.3,61.1,2.7,91.29
112.97,4.9,7306.1,61.0,2.7,91.29
113.98,4.5,7295.3,60.9,2.71,91.3
114.99,4.4,7284.2,60.9,2.71,91.3
116.0,4.2,7277.6,60.8,2.71,91.3
117.01,3.9,7265.6,60.8,2.71,91.3
118.02,4.5,7259.4,60.7,2.71,91.31
119.03,4.3,7257.2,60.7,2.72,91.31
120.04,4.2,7253.8,60.7,2.72,91.31
121.04,4.9,7251.6,60.7,2.72,91.31
122.06,3.9,7237.6,60.6,2.72,91.31
123.06,4.0,7237.7,60.6,2.72,91.31
124.06,5.1,7238.1,60.6,2.72,91.31
125.07,5.5,7238.3,60.6,2.72,91.31
126.08,7.0,7281.4,60.9,2.73,91.31
127.09,7.6,7328.2,61.1,2.73,91.31
128.1,4.2,7327.8,61.1,2.73,91.32
129.11,4.0,7304.4,61.0,2.73,91.32
130.11,9.3,7325.3,61.1,2.74,91.32
131.12,6.9,7325.3,61.1,2.74,91.32
132.13,5.5,7302.1,60.9,3.24,91.83
133.13,5.3,7291.5,60.9,3.25,91.83
134.14,9.8,7288.5,60.9,3.29,91.88
135.16,5.6,7322.4,61.1,3.29,91.88
