elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
58.5,3.0,7080.6,59.7,3.22,54.83
59.51,3.6,7080.9,59.7,3.22,54.83
60.52,3.2,7081.7,59.7,3.22,54.83
61.53,8.0,7105.9,59.8,3.25,59.8
62.54,33.2,7103.1,59.8,3.27,60.75
63.55,15.5,7097.7,59.7,3.32,66.42
64.56,6.6,7097.9,59.8,3.32,66.43
65.57,6.7,7099.6,59.8,3.33,67.17
66.58,8.0,7100.0,59.7,3.34,67.18
67.59,6.3,7100.4,59.8,3.35,67.19
68.59,7.2,7099.4,59.7,3.35,67.21
69.6,6.5,7099.3,59.7,3.36,67.23
70.61,3.2,7099.2,59.7,3.36,67.23
71.62,3.9,7098.9,59.8,3.36,67.23
72.63,4.0,7099.8,59.8,3.37,67.23
73.64,3.1,7099.8,59.8,3.37,67.23
74.65,3.0,7099.4,59.8,3.37,67.23
75.66,2.9,7099.5,59.8,3.37,67.23
76.67,4.2,7146.4,60.0,3.38,67.24
77.68,3.0,7147.6,60.1,3.38,67.24
78.69,4.3,7147.4,60.0,3.38,67.24
79.7,3.2,7147.4,60.0,3.38,67.24
80.7,4.0,7148.1,60.1,3.38,67.24
81.71,3.6,7148.0,60.0,3.39,67.24
82.72,2.8,7148.2,60.0,3.39,67.24
83.72,3.0,7148.0,60.0,3.39,67.24
84.73,3.2,7118.5,59.9,3.39,67.24
85.74,2.9,7116.0,59.8,3.39,67.24
86.75,4.2,7107.6,59.8,3.39,67.24
87.76,2.5,7101.0,59.8,3.39,67.25
88.77,3.4,7101.5,59.8,3.39,67.25
89.78,3.2,7086.4,59.7,3.39,67.25
90.79,2.8,7086.2,59.7,3.39,67.25
91.8,3.5,7086.2,59.7,3.39,67.25
92.81,4.6,7086.4,59.7,3.4,67.25
93.82,2.8,7086.5,59.7,3.4,67.25
94.83,2.9,7087.0,59.7,3.4,67.25
95.84,3.4,7087.2,59.7,3.4,67.25
96.86,2.9,7087.1,59.7,3.4,67.25
97.86,3.8,7180.2,60.2,3.41,67.25
98.86,3.3,7180.7,60.2,3.41,67.25
99.87,3.3,7180.9,60.2,3.41,67.25
100.88,3.1,7180.6,60.2,3.41,67.25
101.89,3.2,7180.9,60.2,3.41,67.25
102.9,2.8,7180.7,60.2,3.41,67.25
103.9,2.8,7180.8,60.3,3.41,67.25
104.91,4.3,7180.6,60.3,3.42,67.25
105.91,3.0,7121.6,59.9,3.42,67.25
106.92,3.2,7120.0,59.9,3.42,67.25
107.93,3.1,7113.9,59.8,3.42,67.25
108.94,3.4,7114.4,59.8,3.42,67.26
109.94,2.8,7114.7,59.8,3.42,67.26
110.95,3.0,7114.8,59.8,3.42,67.26
111.96,3.3,7114.8,59.9,3.42,67.26
112.97,3.1,7114.6,59.9,3.43,67.26
113.98,2.7,7114.4,59.8,3.43,67.26
114.99,2.8,7114.2,59.8,3.43,67.26
116.0,2.7,7114.0,59.8,3.43,67.26
117.01,2.8,7114.2,59.9,3.43,67.26
118.02,3.1,7114.0,59.8,3.43,67.26
119.03,3.7,7115.1,59.8,3.43,67.26
120.04,3.2,7115.1,59.8,3.43,67.26
121.05,3.1,7115.1,59.8,3.43,67.26
122.06,4.8,7115.6,59.8,3.43,67.26
123.07,3.1,7115.4,59.9,3.43,67.27
124.08,7.9,7117.1,59.8,3.44,67.27
125.09,3.0,7117.3,59.8,3.44,67.27
