elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
69.36,4.2,6886.7,58.6,2.99,8.82
70.37,4.1,6886.8,58.6,2.99,8.82
71.37,3.8,7046.5,59.5,2.99,8.82
72.38,4.6,7046.2,59.5,2.99,8.82
73.38,3.8,6996.0,59.2,3.0,8.82
74.39,4.9,6991.4,59.2,3.0,8.82
75.39,5.0,6975.9,59.1,3.0,8.82
76.4,3.2,6974.6,59.1,3.0,8.82
77.4,3.5,6973.0,59.1,3.0,8.82
78.41,4.4,6971.7,59.1,3.0,8.82
79.42,3.6,6907.7,58.7,3.0,8.82
80.42,3.3,6905.2,58.7,3.0,8.82
81.43,3.4,6896.6,58.6,3.0,8.82
82.43,3.5,6890.6,58.6,3.0,8.82
83.44,3.6,6891.1,58.6,3.01,8.83
84.44,4.8,6890.9,58.6,3.01,8.83
85.45,3.6,6891.0,58.6,3.01,8.83
86.45,5.1,6891.1,58.6,3.01,8.83
87.46,2.9,6891.1,58.6,3.01,8.83
88.46,2.8,6891.1,58.6,3.01,8.83
89.47,4.2,6881.9,58.6,3.01,8.83
90.47,3.8,6882.3,58.6,3.02,8.83
91.47,3.5,6881.5,58.6,3.02,8.83
92.48,3.4,6881.7,58.6,3.02,8.83
93.48,4.5,6882.3,58.6,3.02,8.83
94.49,2.6,6882.2,58.6,3.02,8.83
95.49,3.8,6882.1,58.6,3.03,8.83
96.5,3.3,6882.5,58.6,3.03,8.83
97.5,3.0,6882.6,58.6,3.03,8.83
98.51,5.2,6883.8,58.6,3.04,8.91
99.51,4.2,6883.9,58.6,3.04,8.91
100.52,3.0,6884.0,58.6,3.04,8.92
101.52,3.1,6883.6,58.6,3.04,8.92
102.52,4.4,6884.2,58.6,3.04,8.92
103.52,4.2,6885.0,58.6,3.04,8.92
104.53,3.9,6885.2,58.6,3.04,8.92
105.54,4.4,6885.4,58.6,3.05,8.92
106.54,3.7,6885.6,58.6,3.05,8.92
107.55,3.3,6885.4,58.6,3.05,8.92
108.55,3.7,6885.6,58.6,3.05,8.92
109.56,3.8,6885.5,58.6,3.05,8.92
110.56,3.4,6885.2,58.6,3.05,8.92
111.57,3.0,6885.1,58.6,3.06,8.92
112.57,3.2,6885.0,58.6,3.06,8.92
113.58,4.9,6885.5,58.6,3.06,8.92
114.59,5.0,6891.7,58.6,3.06,8.92
115.59,4.7,6891.7,58.6,3.06,8.92
116.6,6.7,6891.6,58.6,3.06,8.92
117.6,4.2,6891.8,58.6,3.06,8.92
118.61,3.8,6891.7,58.6,3.06,8.92
119.61,3.3,6891.7,58.6,3.06,8.92
120.61,3.6,6891.1,58.6,3.06,8.92
121.62,3.3,6890.9,58.6,3.06,8.92
122.62,5.5,7037.6,59.4,3.07,8.92
123.63,8.9,7132.1,60.0,3.07,8.92
124.63,4.3,7117.1,59.9,3.07,8.92
125.63,20.0,6828.3,58.3,3.21,9.03
