elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
48.41,3.0,7161.0,60.1,5.55,55.14
49.42,3.0,7160.9,60.1,5.55,55.14
50.43,2.9,7161.2,60.2,5.55,55.14
51.44,2.8,7161.0,60.1,5.55,55.14
52.45,3.2,7157.1,60.1,5.55,55.14
53.46,3.1,7157.9,60.1,5.55,55.14
54.47,3.8,7159.0,60.1,5.56,55.14
55.49,3.2,7159.6,60.1,5.56,55.14
56.49,6.7,7210.1,60.4,5.56,55.14
57.5,3.5,7210.3,60.4,5.56,55.14
58.51,3.2,7210.6,60.4,5.56,55.14
59.52,4.1,7210.6,60.4,5.57,55.14
60.52,3.5,7211.2,60.4,5.57,55.14
61.53,8.9,7211.9,60.4,5.59,55.23
62.54,9.1,7214.2,60.4,5.63,55.98
63.55,5.6,7211.1,60.4,5.71,57.5
64.55,5.2,7182.3,60.2,5.78,58.49
65.55,5.0,7180.4,60.2,5.83,59.32
66.56,11.1,7176.0,60.2,5.89,60.21
67.57,14.2,7174.7,60.2,5.92,60.63
68.58,7.6,7176.6,60.2,5.97,61.36
69.59,3.6,7176.7,60.2,5.98,61.44
70.6,7.8,7176.8,60.2,5.99,61.45
71.61,8.3,7176.1,60.2,6.0,61.46
72.61,7.1,7176.6,60.2,6.01,61.49
73.62,3.8,7176.6,60.2,6.01,61.49
74.63,6.8,7176.9,60.2,6.02,62.43
75.63,10.2,7200.2,60.3,6.04,67.17
76.64,9.6,7178.6,60.2,6.04,67.46
77.65,13.5,7183.4,60.2,6.05,67.55
78.65,2.6,7183.4,60.2,6.05,67.55
79.66,3.3,7183.4,60.2,6.06,67.56
80.67,2.9,7183.4,60.2,6.06,67.56
81.68,3.6,7183.4,60.2,6.06,67.56
82.69,3.7,7182.1,60.2,6.06,67.56
83.69,6.3,7183.7,60.3,6.07,67.58
84.7,4.5,7183.7,60.2,6.07,67.58
85.71,4.2,7183.9,60.2,6.07,67.59
86.72,2.8,7183.9,60.3,6.07,67.59
87.73,2.7,7184.1,60.2,6.07,67.59
88.74,3.0,7184.0,60.2,6.08,67.59
89.75,3.5,7172.3,60.2,6.08,67.59
90.76,2.9,7172.1,60.2,6.08,67.59
91.77,3.1,7172.1,60.2,6.08,67.59
92.77,3.7,7215.4,60.4,6.09,67.6
93.78,2.9,7215.2,60.4,6.09,67.6
94.79,4.0,7215.3,60.4,6.09,67.6
95.79,2.9,7215.3,60.4,6.09,67.6
96.8,3.0,7215.4,60.4,6.09,67.6
97.81,3.1,7216.1,60.4,6.09,67.6
98.82,3.1,7205.2,60.3,6.1,67.6
99.83,3.0,7204.8,60.3,6.1,67.6
100.84,2.9,7205.1,60.3,6.1,67.6
101.85,4.9,7205.6,60.3,6.1,67.6
102.86,3.4,7205.5,60.3,6.1,67.6
103.87,3.0,7204.8,60.4,6.1,67.6
104.87,3.9,7186.1,60.3,6.11,67.65
105.88,3.7,7185.5,60.3,6.11,67.93
106.89,3.0,7183.3,60.2,6.11,67.93
107.89,4.9,7175.2,60.2,6.11,67.93
108.9,2.7,7175.7,60.2,6.11,67.93
109.91,3.1,7175.4,60.2,6.11,67.93
110.91,2.8,7175.5,60.2,6.12,67.93
111.92,2.9,7175.6,60.2,6.12,67.93
112.92,3.0,7175.5,60.2,6.12,67.93
113.93,3.4,7175.9,60.2,6.12,67.93
114.94,3.6,7175.9,60.2,6.12,67.94
115.94,2.9,7175.5,60.2,6.12,67.94
116.95,2.7,7175.5,60.2,6.12,67.94
117.96,3.0,7175.8,60.2,6.12,67.94
118.97,2.6,7175.9,60.2,6.12,67.94
119.98,2.9,7175.8,60.2,6.13,67.94
120.99,3.1,7175.9,60.2,6.13,68.02
122.0,3.2,7176.1,60.2,6.14,68.02
123.01,3.8,7176.4,60.2,6.14,68.02
124.02,3.4,7176.5,60.2,6.14,68.02
125.03,3.3,7176.8,60.2,6.14,68.02
