elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
42.35,3.4,7092.5,59.8,3.19,54.89
43.36,3.9,7089.2,59.8,3.2,54.89
44.37,2.9,7089.9,59.8,3.2,54.89
45.38,3.7,7090.8,59.8,3.2,54.89
46.39,5.5,7071.3,59.6,3.2,54.89
47.4,3.0,7072.1,59.6,3.2,54.89
48.41,4.7,7072.9,59.7,3.2,54.89
49.42,2.9,7073.1,59.7,3.2,54.89
50.43,2.9,7043.7,59.5,3.21,54.89
51.44,3.2,7041.4,59.5,3.21,54.89
52.45,2.8,7032.6,59.4,3.21,54.89
53.46,3.5,7026.7,59.4,3.21,54.89
54.46,3.1,7027.3,59.4,3.21,54.89
55.47,3.5,7028.0,59.4,3.21,54.89
56.48,3.2,7028.7,59.4,3.22,54.9
57.49,4.6,7029.5,59.4,3.22,54.9
58.5,3.1,7029.8,59.4,3.22,54.9
59.51,3.3,7030.0,59.4,3.22,54.9
60.52,2.9,7030.6,59.4,3.22,54.9
61.52,9.1,7034.9,59.4,3.24,55.95
62.53,12.7,7030.4,59.4,3.26,59.95
63.55,7.2,7025.6,59.4,3.26,59.96
64.55,12.9,7028.4,59.4,3.28,60.72
65.56,18.0,7030.7,59.4,3.31,62.17
66.56,14.8,7035.9,59.5,3.32,62.56
67.57,10.5,7036.3,59.4,3.33,67.28
68.58,6.4,7036.4,59.4,3.34,67.29
69.58,3.0,7036.5,59.4,3.34,67.3
70.59,2.9,7036.2,59.4,3.34,67.3
71.6,3.6,7036.1,59.4,3.35,67.3
72.6,3.0,7035.8,59.4,3.35,67.31
73.61,4.3,7035.7,59.4,3.35,67.31
74.62,2.7,7036.1,59.4,3.36,67.31
75.63,3.0,7036.2,59.4,3.36,67.31
76.64,3.5,7036.3,59.4,3.36,67.31
77.65,3.0,7036.1,59.4,3.36,67.31
78.66,2.9,7035.7,59.4,3.36,67.31
79.67,2.8,7035.6,59.4,3.36,67.31
80.68,3.3,7035.7,59.4,3.36,67.31
81.69,4.2,7036.8,59.4,3.36,67.31
82.7,3.1,7036.8,59.4,3.36,67.31
83.72,3.4,7036.9,59.4,3.36,67.31
84.73,3.6,7037.0,59.4,3.37,67.31
85.73,3.1,7037.2,59.4,3.37,67.31
86.74,3.1,7036.5,59.4,3.37,67.31
87.75,4.4,7036.4,59.4,3.37,67.31
88.76,3.0,7036.6,59.4,3.37,67.31
89.77,3.1,7022.1,59.3,3.37,67.31
90.78,2.9,7022.6,59.3,3.37,67.31
91.79,3.6,7022.3,59.4,3.37,67.31
92.8,3.1,7022.1,59.4,3.37,67.31
93.8,3.4,7022.5,59.4,3.37,67.31
94.81,2.9,7023.0,59.4,3.38,67.31
95.82,2.9,7022.7,59.4,3.38,67.31
96.83,3.7,7023.2,59.3,3.38,67.31
97.84,3.3,7023.3,59.3,3.38,67.32
98.85,2.8,7023.4,59.3,3.38,67.32
99.86,2.8,7023.3,59.4,3.38,67.32
100.87,2.8,7023.5,59.4,3.38,67.32
101.88,3.8,7070.3,59.6,3.39,67.32
102.89,3.4,7072.3,59.6,3.39,67.32
103.9,4.6,7061.5,59.6,3.39,67.32
104.9,3.8,7061.7,59.6,3.39,67.32
105.91,3.9,7061.9,59.6,3.39,67.32
106.92,2.8,7061.6,59.6,3.4,67.32
107.93,3.2,7061.6,59.6,3.4,67.32
108.94,3.0,7061.2,59.6,3.4,67.32
109.94,2.7,7042.2,59.4,3.4,67.32
110.94,2.8,7039.7,59.4,3.4,67.32
111.95,3.0,7031.3,59.4,3.4,67.32
112.96,3.1,7024.9,59.3,3.4,67.32
113.97,3.4,7025.0,59.4,3.4,67.32
114.98,3.2,7025.2,59.4,3.4,67.32
115.99,3.0,7025.4,59.4,3.4,67.32
116.99,4.2,7025.4,59.4,3.4,67.32
117.99,3.8,7025.1,59.4,3.41,67.32
119.0,2.9,7025.5,59.4,3.41,67.32
120.01,3.0,7025.4,59.4,3.41,67.32
121.02,5.6,7027.3,59.3,3.41,67.32
122.03,4.3,7030.8,59.4,3.42,67.35
123.03,3.3,7030.8,59.4,3.42,67.36
124.04,8.1,7225.7,60.5,3.43,67.37
125.04,3.9,7224.6,60.5,3.43,67.37
