elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
96.8,3.6,7311.5,60.8,2.42,91.41
97.81,4.6,7311.1,60.8,2.43,91.41
98.81,3.7,7310.2,60.8,2.43,91.41
99.82,3.8,7310.5,60.8,2.43,91.41
100.83,3.4,7309.6,60.8,2.43,91.41
101.84,3.6,7309.6,60.8,2.44,91.41
102.85,3.9,7309.8,60.8,2.44,91.41
103.86,3.4,7309.9,60.8,2.44,91.41
104.86,4.2,7309.8,60.8,2.44,91.42
105.87,4.5,7310.0,60.8,2.44,91.42
106.87,3.6,7309.8,60.8,2.45,91.42
107.88,5.4,7307.7,60.8,2.45,91.42
108.89,3.6,7307.7,60.8,2.45,91.42
109.9,4.0,7307.8,60.8,2.45,91.42
110.9,3.6,7307.2,60.8,2.45,91.42
111.91,3.8,7307.2,60.8,2.46,91.42
112.92,3.7,7306.8,60.8,2.46,91.42
113.93,4.3,7307.0,60.8,2.46,91.43
114.94,4.9,7307.3,60.8,2.47,91.44
115.95,3.8,7307.5,60.8,2.47,91.44
116.95,4.1,7307.4,60.8,2.47,91.44
117.96,3.9,7307.5,60.8,2.47,91.44
118.97,3.6,7307.4,60.8,2.48,91.44
119.98,3.6,7307.2,60.8,2.48,91.44
120.99,3.8,7307.0,60.8,2.48,91.44
122.0,4.1,7306.8,60.8,2.48,91.44
123.01,4.4,7314.0,60.8,2.48,91.45
124.02,3.9,7314.1,60.8,2.49,91.45
125.03,4.0,7314.3,60.8,2.49,91.45
126.03,4.0,7314.3,60.8,2.49,91.45
127.03,3.8,7314.3,60.8,2.49,91.45
128.04,4.0,7314.1,60.8,2.49,91.45
129.05,3.7,7314.1,60.8,2.5,91.45
130.06,4.2,7314.0,60.8,2.5,91.46
131.07,3.4,7313.8,60.8,2.5,91.46
132.07,4.3,7316.8,60.9,3.01,91.96
133.07,3.8,7316.9,60.9,3.01,91.97
134.07,7.4,7357.8,61.1,3.05,92.0
135.09,6.9,7337.5,61.0,3.05,92.0
136.1,4.3,6977.5,58.9,3.06,92.02
