elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
110.95,26.2,7224.6,60.3,2.44,78.96
111.96,12.1,7226.6,60.3,2.44,78.96
112.96,5.4,7216.3,60.3,2.45,78.97
113.98,4.5,7216.0,60.3,2.45,78.98
114.99,3.7,7216.0,60.3,2.45,78.98
115.99,3.6,7215.7,60.3,2.45,78.98
117.0,3.9,7214.5,60.3,2.46,78.98
118.01,3.6,7213.5,60.3,2.46,78.98
119.02,5.5,7213.4,60.3,2.46,78.98
120.03,3.7,7213.5,60.3,2.46,78.98
121.04,4.1,7213.4,60.3,2.46,78.98
122.05,4.7,7213.9,60.3,2.46,78.98
123.06,3.7,7213.9,60.3,2.47,78.99
124.07,3.9,7213.9,60.3,2.47,78.99
125.08,3.9,7215.8,60.3,2.47,78.99
126.09,4.4,7215.6,60.3,2.47,78.99
127.1,13.0,7205.5,60.2,2.48,79.0
128.11,13.0,7248.6,60.5,2.48,79.0
129.11,13.6,7224.6,60.3,2.48,79.0
130.11,14.6,7234.6,60.4,2.48,79.0
131.12,12.9,7250.3,60.5,2.48,79.0
132.12,12.6,7249.0,60.5,2.99,79.51
133.13,12.8,7268.5,60.5,2.99,79.51
134.14,15.5,7304.2,60.8,3.03,79.55
135.15,11.2,7305.6,60.8,3.03,79.55
