elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
103.47,4.6,7051.4,59.3,2.51,91.36
104.48,3.9,7051.6,59.3,2.51,91.36
105.48,3.9,7051.5,59.3,2.52,91.36
106.49,3.4,7051.7,59.3,2.52,91.36
107.49,4.0,7051.7,59.3,2.52,91.37
108.5,3.4,7051.7,59.3,2.52,91.37
109.51,4.2,7051.7,59.3,2.53,91.37
110.51,4.1,7051.6,59.3,2.53,91.37
111.52,4.5,7051.7,59.3,2.53,91.37
112.52,4.1,7051.9,59.3,2.53,91.37
113.53,5.0,7052.4,59.3,2.54,91.37
114.53,4.3,7052.5,59.3,2.54,91.38
115.54,3.7,7052.5,59.3,2.54,91.38
116.54,3.6,7052.5,59.3,2.55,91.39
117.55,4.0,7052.5,59.3,2.55,91.39
118.55,3.5,7052.4,59.3,2.55,91.39
119.56,3.6,7052.1,59.3,2.55,91.39
120.56,4.4,7052.0,59.3,2.55,91.39
121.57,3.7,7051.5,59.3,2.56,91.39
122.57,3.6,7051.1,59.3,2.56,91.39
123.58,4.4,7051.7,59.3,2.56,91.39
124.58,4.0,7051.9,59.3,2.56,91.39
125.59,3.6,7051.9,59.3,2.56,91.4
126.59,5.5,7053.0,59.3,2.57,91.4
127.6,4.4,7053.6,59.3,2.57,91.4
128.61,3.7,7053.5,59.3,2.57,91.4
129.61,4.3,7053.3,59.3,2.57,91.4
130.62,4.5,7053.4,59.3,2.58,91.41
131.62,5.2,7056.3,59.4,3.08,91.91
132.63,3.7,7055.6,59.3,3.09,91.91
133.63,5.1,7055.6,59.4,3.11,91.93
134.64,4.9,7028.9,59.2,3.12,91.95
135.64,0.7,7016.0,59.2,3.12,91.95
