elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
68.58,6.4,6796.6,57.8,3.33,67.33
69.59,6.4,6796.7,57.9,3.33,67.34
70.6,6.9,6796.9,57.9,3.33,67.35
71.6,4.1,6796.6,57.9,3.34,67.35
72.61,4.0,6796.9,57.9,3.34,67.35
73.63,2.6,6796.8,57.9,3.35,67.35
74.63,3.1,6797.0,57.9,3.35,67.36
75.63,3.0,6796.6,57.9,3.35,67.36
76.64,2.7,6795.6,57.8,3.35,67.36
77.65,4.6,6795.9,57.8,3.35,67.36
78.66,3.2,6921.0,58.6,3.35,67.36
79.67,3.4,6920.6,58.6,3.35,67.36
80.68,3.2,6908.3,58.5,3.35,67.36
81.68,3.2,6899.8,58.4,3.35,67.36
82.69,3.3,6895.5,58.4,3.35,67.36
83.69,2.7,6893.2,58.4,3.36,67.36
84.7,3.4,6888.8,58.4,3.36,67.36
85.71,2.8,6886.8,58.4,3.36,67.36
86.72,3.0,6857.2,58.2,3.36,67.36
87.73,3.0,6853.1,58.2,3.36,67.36
88.74,2.9,6853.8,58.2,3.36,67.36
89.75,3.0,6832.7,58.1,3.36,67.36
90.76,5.1,6821.0,58.0,3.36,67.36
91.77,3.2,6821.3,58.0,3.36,67.36
92.78,3.4,6821.5,58.0,3.36,67.36
93.79,4.7,6822.1,58.0,3.37,67.36
94.79,3.1,6821.9,58.0,3.37,67.36
95.8,2.8,6821.0,57.9,3.37,67.37
96.81,3.3,6821.1,58.0,3.37,67.37
97.82,2.8,6821.3,58.0,3.38,67.37
98.83,3.0,6821.4,58.0,3.38,67.37
99.84,2.8,6820.8,58.0,3.38,67.37
100.85,2.8,6821.5,58.0,3.38,67.37
101.86,3.3,6821.7,58.0,3.38,67.37
102.87,3.7,6821.8,58.0,3.38,67.37
103.88,2.8,6822.1,58.0,3.38,67.37
104.89,3.0,6822.4,58.0,3.39,67.37
105.9,2.9,6822.3,58.0,3.39,67.37
106.9,4.6,6822.4,58.0,3.39,67.37
107.91,2.6,6822.2,58.0,3.39,67.37
108.92,3.0,6822.4,58.0,3.39,67.37
109.93,3.6,6908.5,58.5,3.39,67.37
110.94,4.1,6909.2,58.5,3.39,67.37
111.95,4.0,6896.6,58.4,3.39,67.37
112.95,3.3,6892.5,58.4,3.39,67.37
113.96,3.5,6888.5,58.4,3.39,67.37
114.97,3.1,6886.2,58.4,3.4,67.37
115.98,3.3,6881.5,58.3,3.4,67.37
116.99,3.2,6879.2,58.3,3.4,67.37
118.0,4.4,6850.8,58.2,3.4,67.37
119.01,3.5,6846.9,58.1,3.4,67.37
120.02,3.5,6830.1,58.0,3.4,67.37
121.03,3.9,6830.1,58.0,3.4,67.38
122.04,3.4,6830.6,58.0,3.4,67.38
123.05,3.4,6830.2,58.0,3.4,67.38
124.06,4.8,6830.3,58.0,3.4,67.38
125.07,3.5,6830.2,58.0,3.41,67.38
