elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
74.68,3.9,7464.8,61.5,2.4,91.14
75.69,3.9,7464.9,61.5,2.4,91.14
76.7,3.7,7464.6,61.5,2.4,91.14
77.71,4.3,7457.9,61.5,2.4,91.14
78.72,3.8,7457.9,61.5,2.4,91.15
79.72,3.6,7457.2,61.5,2.41,91.15
80.74,5.1,7457.1,61.5,2.41,91.15
81.75,3.8,7457.1,61.4,2.41,91.15
82.76,5.1,7458.8,61.5,2.42,91.16
83.77,6.9,7459.4,61.5,2.46,91.27
84.77,3.9,7459.4,61.5,2.47,91.27
85.78,3.9,7459.1,61.5,2.47,91.27
86.79,3.6,7459.3,61.5,2.47,91.27
87.8,4.2,7457.2,61.5,2.47,91.27
88.8,3.8,7443.5,61.4,2.48,91.27
89.81,3.8,7443.6,61.4,2.48,91.28
90.82,4.3,7443.7,61.4,2.48,91.28
91.83,6.7,7441.5,61.4,2.48,91.28
92.83,6.3,7441.4,61.4,2.48,91.28
93.84,3.7,7441.3,61.4,2.49,91.28
94.85,3.5,7441.1,61.4,2.49,91.28
95.86,3.8,7441.3,61.4,2.49,91.28
96.87,4.8,7442.2,61.4,2.49,91.28
97.88,3.9,7442.4,61.4,2.49,91.28
98.89,3.8,7442.2,61.4,2.49,91.28
99.9,3.4,7442.3,61.4,2.5,91.29
100.91,9.1,7444.6,61.4,2.5,91.3
101.92,11.2,7444.3,61.4,2.51,91.3
102.93,3.8,7444.0,61.4,2.51,91.31
103.94,4.1,7444.0,61.4,2.51,91.31
104.95,5.2,7444.6,61.4,2.51,91.31
105.96,3.9,7443.5,61.4,2.51,91.31
106.97,4.0,7443.6,61.4,2.52,91.31
107.98,4.6,7443.8,61.4,2.52,91.32
108.99,4.0,7443.9,61.4,2.52,91.32
110.0,4.9,7443.4,61.4,2.52,91.32
111.01,5.6,7443.4,61.4,2.52,91.32
112.02,4.2,7443.3,61.4,2.53,91.32
113.03,3.8,7442.8,61.4,2.53,91.32
114.05,5.5,7442.6,61.4,2.54,91.33
115.05,3.6,7442.5,61.4,2.54,91.33
116.06,4.0,7442.6,61.4,2.54,91.33
117.07,4.6,7442.6,61.4,2.54,91.33
118.08,3.6,7442.8,61.4,2.54,91.34
119.09,3.6,7442.9,61.4,2.55,91.34
120.1,3.5,7442.9,61.4,2.55,91.34
121.11,4.1,7442.8,61.4,2.55,91.34
122.12,3.8,7442.6,61.4,2.55,91.34
123.13,3.6,7442.3,61.4,2.55,91.34
124.14,4.0,7442.1,61.4,2.56,91.34
125.15,3.6,7448.4,61.4,2.56,91.35
126.15,3.7,7448.2,61.4,2.56,91.35
127.16,4.8,7448.8,61.4,2.56,91.35
128.17,3.6,7449.0,61.4,2.57,91.35
129.18,3.8,7449.0,61.4,2.57,91.35
130.19,3.8,7449.1,61.4,2.57,91.35
131.2,3.7,7449.1,61.5,2.57,91.35
132.21,4.4,7452.5,61.5,3.08,91.86
133.22,4.1,7452.3,61.5,3.08,91.86
134.23,7.0,7496.5,61.7,3.12,91.9
135.23,1.1,7496.5,61.7,3.12,91.9
