elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
122.07,3.7,7467.8,61.6,2.52,91.47
123.08,3.6,7466.5,61.5,2.52,91.47
124.09,4.4,7466.7,61.5,2.53,91.47
125.1,3.8,7466.7,61.5,2.53,91.47
126.11,3.7,7466.7,61.5,2.54,91.48
127.12,3.6,7466.5,61.5,2.54,91.48
128.13,3.7,7466.0,61.5,2.54,91.48
129.13,5.1,7466.9,61.6,2.54,91.48
130.14,3.7,7466.7,61.6,2.55,91.48
131.15,4.6,7467.0,61.6,2.55,91.48
132.16,4.7,7470.4,61.6,3.05,91.99
133.17,4.1,7470.3,61.6,3.06,91.99
134.18,5.1,7488.8,61.7,3.09,92.03
135.18,0.9,7488.8,61.7,3.09,92.03
