elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
69.56,12.2,6995.9,59.1,3.36,67.98
70.57,3.3,6995.7,59.1,3.36,67.98
71.58,4.1,6995.6,59.1,3.36,67.98
72.59,3.7,6994.7,59.1,3.37,67.99
73.6,2.8,6994.8,59.1,3.37,67.99
74.61,4.5,6994.8,59.1,3.37,67.99
75.62,3.3,6994.2,59.1,3.37,67.99
76.63,2.7,6993.5,59.1,3.37,67.99
77.63,3.3,6993.6,59.0,3.37,67.99
78.64,2.7,6993.6,59.0,3.37,67.99
79.65,3.1,6993.2,59.0,3.37,67.99
80.66,3.0,6993.5,59.1,3.37,67.99
81.67,4.1,6993.8,59.1,3.38,67.99
82.68,3.1,6993.8,59.1,3.38,67.99
83.68,3.0,6993.6,59.1,3.38,67.99
84.69,3.4,6993.8,59.1,3.38,67.99
85.7,3.1,6993.8,59.1,3.38,67.99
86.71,2.9,6993.8,59.1,3.38,67.99
87.72,2.9,6993.9,59.1,3.38,67.99
88.73,2.9,6994.2,59.1,3.38,67.99
89.74,3.7,7043.4,59.4,3.38,67.99
90.75,3.4,7043.9,59.4,3.39,68.0
91.76,3.4,7043.9,59.4,3.39,68.0
92.77,3.4,7044.0,59.4,3.39,68.0
93.78,3.1,7043.9,59.4,3.39,68.0
94.79,2.9,7043.7,59.4,3.39,68.0
95.8,3.6,7043.4,59.4,3.4,68.0
96.81,2.9,7043.7,59.4,3.4,68.0
97.83,3.1,7014.2,59.2,3.4,68.0
98.84,2.9,7012.3,59.2,3.4,68.0
99.85,2.9,7003.7,59.2,3.4,68.0
100.85,3.2,6998.1,59.1,3.4,68.0
101.86,3.3,6998.1,59.1,3.4,68.0
102.87,3.1,6998.6,59.1,3.41,68.0
103.88,3.4,6998.0,59.1,3.41,68.0
104.89,4.5,6998.2,59.1,3.41,68.0
105.9,3.4,6998.3,59.1,3.41,68.01
106.91,2.8,6998.3,59.1,3.41,68.01
107.92,2.9,6998.4,59.1,3.42,68.01
108.93,4.5,6999.3,59.1,3.42,68.01
109.93,9.5,7010.7,59.2,3.42,68.01
110.94,4.0,7011.1,59.2,3.42,68.01
111.95,3.3,7011.4,59.2,3.42,68.01
112.96,3.4,7011.6,59.2,3.42,68.01
113.97,3.5,7012.3,59.2,3.42,68.01
114.98,3.0,7011.9,59.2,3.42,68.01
115.99,3.3,7011.3,59.2,3.42,68.01
116.99,3.1,7010.6,59.2,3.42,68.01
118.0,2.8,7010.5,59.2,3.42,68.01
119.0,2.9,7010.3,59.2,3.43,68.01
120.01,4.0,7010.6,59.2,3.43,68.01
121.02,3.9,7011.3,59.2,3.43,68.01
122.03,3.6,7012.3,59.2,3.43,68.01
123.04,3.2,7012.5,59.2,3.43,68.01
124.05,4.1,7012.5,59.2,3.43,68.01
125.06,3.2,7011.9,59.2,3.43,68.01
