elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
96.86,4.0,7364.1,61.0,2.54,91.23
97.87,4.0,7363.8,61.0,2.54,91.23
98.89,3.7,7362.7,61.0,2.55,91.23
99.89,3.4,7362.6,61.0,2.55,91.23
100.89,4.0,7362.0,61.0,2.55,91.23
101.89,4.0,7362.0,61.0,2.55,91.23
102.9,3.6,7361.9,61.0,2.55,91.24
103.91,4.1,7362.0,61.0,2.55,91.24
104.92,4.5,7355.8,60.9,2.55,91.24
105.93,3.8,7356.3,61.0,2.56,91.24
106.93,4.0,7356.2,61.0,2.56,91.24
107.94,5.3,7356.2,60.9,2.56,91.24
108.95,3.8,7356.2,60.9,2.56,91.24
109.96,4.3,7356.2,60.9,2.56,91.24
110.97,3.9,7356.2,60.9,2.57,91.24
111.98,3.8,7355.8,60.9,2.57,91.25
112.98,4.9,7356.0,60.9,2.57,91.25
114.0,4.3,7356.2,60.9,2.58,91.26
115.01,4.2,7356.4,60.9,2.58,91.26
116.02,4.0,7356.2,60.9,2.58,91.26
117.03,3.9,7356.5,60.9,2.58,91.26
118.04,5.9,7357.3,61.0,2.58,91.27
119.05,7.2,7358.0,61.0,2.59,91.28
120.06,5.0,7358.0,61.0,2.59,91.28
121.07,4.0,7357.5,61.0,2.6,91.28
122.08,4.1,7357.6,61.0,2.6,91.28
123.08,4.5,7357.5,60.9,2.6,91.28
124.09,8.9,7359.2,60.9,2.61,91.31
125.1,7.5,7360.4,61.0,2.61,91.31
126.11,5.5,7360.5,61.0,2.62,91.31
127.12,4.1,7360.5,60.9,2.62,91.31
128.13,4.1,7360.7,61.0,2.62,91.32
129.14,4.1,7360.1,61.0,2.62,91.32
130.15,5.6,7359.6,61.0,2.62,91.32
131.16,3.8,7359.1,61.0,2.63,91.32
132.17,4.5,7362.7,61.0,3.13,91.83
133.17,4.2,7362.3,61.0,3.13,91.83
134.18,7.4,7417.6,61.3,3.18,91.88
135.19,1.1,7417.3,61.3,3.18,91.88
