elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
104.93,3.6,7287.1,60.5,3.42,67.37
105.94,3.1,7276.8,60.5,3.42,67.37
106.95,3.3,7277.1,60.4,3.42,67.38
107.95,2.9,7277.3,60.4,3.42,67.38
108.96,4.5,7278.0,60.5,3.42,67.38
109.97,5.4,7257.4,60.3,3.42,67.38
110.98,5.0,7258.5,60.3,3.42,67.38
111.99,3.0,7258.5,60.3,3.43,67.38
112.99,4.1,7258.9,60.3,3.43,67.38
114.0,3.3,7258.6,60.4,3.43,67.38
115.01,2.9,7254.7,60.3,3.43,67.38
116.02,3.2,7254.6,60.3,3.43,67.38
117.03,3.7,7250.1,60.3,3.43,67.38
118.04,3.2,7250.3,60.3,3.43,67.38
119.04,3.6,7250.3,60.3,3.43,67.38
120.05,2.7,7250.1,60.3,3.43,67.38
121.06,3.0,7250.1,60.3,3.43,67.38
122.07,3.2,7249.9,60.3,3.43,67.38
123.08,3.8,7249.2,60.3,3.44,67.38
124.08,3.3,7249.4,60.3,3.44,67.38
125.09,4.0,7296.1,60.5,3.44,67.38
